Actual,Predicted
79712.57,77582.087018261
18229.5,17690.10861507497
57325.7,60243.42521637301
37483.89,35050.21905515758
66886.26,71652.37412962633
69552.03,69148.22615286957
95961.53,96622.75418031521
15268.6,12608.383481923382
48979.8,48364.172324209234
79904.37,77254.73461697099
56457.23,53472.48388215208
104712.01,107351.01525530942
7556.03,7321.995951948753
24549.51,22476.745893942003
38010.77,41196.48489367908
40250.01,39009.64647926931
14080.08,14687.4519366241
58382.34,60255.87091055027
69251.74,71739.34213317731
184902.79,181522.18379928515
92292.3,89332.78885789664
27476.94,30619.04400242976
118647.5,120337.63531756334
99268.91,100250.05490767528
68738.52,72164.83111054558
41466.64,43556.6527921129
35091.43,36412.78171647902
11688.7,10824.411656060453
62570.53,61938.37480238257
5120.0,1632.0646783504562
155775.29,147885.99596271024
72.62,-307.7764208125009
2547.84,983.1301663196573
69528.85,70343.08262669388
140003.06,135614.36950096115
75244.04,78730.99756013151
80815.87,83777.57010143051
78288.53,79183.72296068072
83883.68,81137.3554839525
28260.0,28560.42065287618
103766.02,106129.32280368468
83577.23,82689.13844259366
2144.52,-1302.0329121170944
57341.39,61112.58259330228
79833.5,81297.08529047816
11394.8,9406.531990880743
2896.8,2564.4315446770124
79167.69,81023.8294223354
13065.67,12671.678274025617
13082.3,12317.329666972044
80076.71,84531.32416523503
3770.34,3366.8611403142713
106972.17,109476.26096097924
68525.91,71597.93169668224
53534.95,51990.04618000595
78391.95,81386.31180110617
11011.85,7421.697549383636
4423.36,3064.1036025287976
59728.03,59080.60272858617
23002.76,21716.078397030768
1246.05,-305.3094525499546
58639.37,56871.96433223873
70988.69,74655.51103277382
292.2,-1258.18371930359
57243.6,55420.665296588486
91714.17,91201.61045534073
164352.66,159121.97096844605
55754.99,60227.8490491012
113917.33,115199.932763688
83800.63,84140.54310713596
85360.09,88236.58501757076
85179.61,88622.99478791287
84590.5,85205.51411744139
71414.04,72421.99946178516
23209.4,19801.53586861267
57625.57,55909.9041578827
54389.02,52950.58774235145
56971.24,52624.62231757606
601.55,32.12031983835914
77673.0,80702.43067541647
34390.97,36385.21146781758
18594.0,18309.216338263606
9405.16,10098.256025987488
85832.0,86662.91248265357
115098.73,117284.20825646455
160939.25,158788.66687092045
1167.38,146.8416013960741
70921.22,74573.79900653058
120622.0,115864.30449823051
114802.07,115874.83153067884
11617.7,9313.633174897455
20878.77,23185.157942357197
79030.68,77007.13370430839
1071.45,945.8067445101551
48013.01,46904.146500798255
77752.15,79660.55815175956
112139.91,109246.74025205997
53657.21,58200.27300508428
68608.58,70312.41347930659
1339.32,870.9180647764442
162178.58,160089.30404636404
74500.01,76016.94573977837
27460.2,28360.398964836793
54185.51,58009.126048939564
74208.41,76170.5237811725
87771.64,86373.05569561032
62377.26,61998.83194136357
148073.53,147860.37718814047
55349.72,54661.515747857164
76528.11,80826.92010721129
113744.0,112112.73675371386
63900.88,63045.215425230985
97333.0,96159.60100183042
125723.19,125278.16571445743
130089.91,125902.05453042008
59629.77,64350.78972278691
95453.88,92292.96791943737
93033.6,96172.8143887537
126011.5,122606.04181747348
64211.07,67024.29609421479
71715.2,75284.33699249236
67878.93,63509.12802731804
62568.0,64126.723720239715
0.0,46502.34154445445
67845.0,65474.77224254867
55781.66,59035.78458681982
7182.5,6417.933715645624
41646.52,40797.90307724585
21978.05,19952.08591976443
9192.2,9534.490791053133
118105.72,114516.71051875016
1667.4,2007.8342733389072
85612.83,87535.5366244759
103708.2,106534.63062928864
57939.19,56894.70533001545
32173.83,30715.844366699497
121609.93,120204.60132444781
76422.23,76752.36916310163
60238.0,63978.34737181731
52508.46,51799.10667302025
77613.25,77525.94764204598
101578.37,97668.83146485104
57583.94,57982.38114761479
13061.31,14308.67245251513
66906.11,68507.48217700089
54204.03,53023.18998281144
155208.54,153372.4109330707
72231.96,72007.09242137305
74558.98,72039.10539673129
3888.2,549.8258783027268
118902.57,115179.53398693906
126954.52,127329.06814016656
103908.85,100997.41207700953
40226.44,38489.639418826504
64942.4,63162.12828348177
52915.45,50838.76325540767
94136.21,93030.29895880292
5475.6,2356.0527898960863
44111.73,40677.724810663785
51074.59,54567.680935427794
253.5,-2721.198924050179
4312.42,6129.483870734031
1688.88,1018.2951675824079
7065.2,7404.795504428956
81685.11,82593.35748629263
51130.2,54703.81309219131
92839.8,95537.82121366577
88890.82,87661.97543782346
79362.81,82356.92395685607
15348.03,14895.862891717203
6626.35,3120.1280573288313
113788.05,110213.00231480051
94102.51,94795.88015201419
150828.04,146070.4106605627
126272.53,120437.9029872677
52692.8,52134.5878471206
31850.44,31657.043492910972
2633.4,1952.2624583086144
64989.02,66603.22539003871
80348.58,83872.11636940352
58596.62,56861.62887542724
99770.56,100354.01360115205
79623.52,79027.05083212382
132242.5,128109.66319337064
17608.65,15898.64905966827
60763.04,64692.416931107175
100144.42,98907.65423172775
13523.84,12249.986817600075
4531.4,1499.1987899774686
1658.0,101.43086055905587
93160.22,97020.8250440326
11412.76,12123.9216515601
39723.21,39589.16777043106
85283.02,84908.8290511833
91087.02,91839.72755961791
52832.41,50756.07892498862
2383.08,-1064.8245118485283
75381.53,73323.35441985572
34487.08,34111.13065756927
12798.53,13112.944965861854
82242.0,79537.92889478129
87826.11,89373.30403618608
59437.01,58791.02135111146
6276.0,7177.645331319109
76210.58,76875.80077893744
75069.0,74331.88039280332
69966.93,68074.91192534677
103897.41,102180.37046513811
61892.54,63163.63779603201
51353.43,52255.88283249388
115501.2,116088.00753527615
37564.18,39164.348077634524
84898.01,83986.96676940967
73617.09,76964.99880405332
99534.03,96372.32398656811
124027.71,123183.88308800128
86985.28,89125.86529470439
52914.0,56615.77376395757
80941.02,78801.06819651801
79987.57,80914.62622690474
66957.87,70360.56873340381
84675.91,81913.02264980832
75681.37,71224.81492622098
144388.39,144852.36249803615
68433.01,65409.04110691408
36358.44,36202.42769874539
60102.0,61198.453352478995
132862.89,128688.50072285274
39429.7,37718.25617036983
51998.05,52081.65240559628
25509.2,24242.27469988913
119452.81,119276.24066849444
48341.55,49725.184844313495
84507.2,85503.18476944309
84514.44,82298.82311420295
97435.06,100009.81431150572
4593.66,50413.47029292598
62618.34,62535.96161657554
100967.87,103287.4100825914
30680.1,29119.071919385173
46175.1,45033.48586078847
60787.99,62434.44626227925
6024.28,3322.876880788768
9508.0,8694.020832809103
96039.28,97599.32244739395
257.08,-269.45887734318967
9098.51,6976.582508149295
750.0,1082.4562941491386
1603.61,47.649284738567076
92002.0,89050.73161269879
65448.75,65307.61688629806
52986.06,53081.68173639012
108805.92,107174.12075199495
76959.91,78276.02875067957
8368.49,4830.371485827622
52510.24,53003.322291054195
85360.56,88792.826938072
58423.96,60033.11643754574
68288.07,66946.75234273472
142078.84,142316.01070181257
38391.34,37262.2355668286
3980.27,854.5160237514065
48112.76,46713.5048289829
72056.07,72402.23412007578
47257.99,45736.471770933764
67221.51,70917.50048806828
33788.05,34451.415330630814
225.0,547.0451523137817
22655.14,26057.352613729356
71777.23,69318.01206904303
1145.14,2460.172215427636
32138.04,32495.28888742069
0.0,46502.49018609961
90388.98,91049.28655707146
111582.2,106959.16680521818
127796.45,126944.133305889
3472.25,18.88476005550183
26639.88,25885.802397721814
84832.46,83107.74138796619
1221.69,-144.8983415871262
54685.42,52957.767308498616
147377.86,148364.9572173388
67619.16,65698.29824394562
26689.73,26511.730699809865
31804.52,31804.59761878001
91011.98,88869.43487644049
97926.47,94812.84563504702
7513.56,7744.642913536845
132193.99,127218.37331207104
106116.48,106567.4746781191
104625.8,106972.42852398069
62756.86,65426.591208545826
175465.5,174941.74051837955
53695.92,54341.64736616671
68974.81,73263.98689710372
9762.3,8085.318025304499
16178.5,14687.385465466039
64379.62,68856.71935850215
15314.24,12493.381275210275
76075.85,75831.33063255965
51061.73,54318.75334821161
129019.58,124714.50995003515
145282.08,140715.51748018793
62217.11,62105.84493087096
32013.8,33350.0067595009
37250.21,36916.002549877085
68448.22,67991.53712480357
77427.21,73725.82643606013
8632.7,9300.821450577489
83986.83,84415.07758865382
20674.24,22013.129063440603
70700.09,68765.97995605847
135415.5,135421.53530980877
81923.76,81935.53691341907
6107.53,4970.99594202148
93709.42,90711.29982900676
98339.54,98982.75271948933
15388.5,12261.170343364021
2062.12,614.1209506213272
10783.41,9083.66913286136
60903.24,65336.820318280734
35703.57,35278.93204199747
56843.83,56760.10680587227
66690.84,71175.72320742744
125612.74,127425.06156737565
89080.2,89869.2741245252
14350.82,10685.026687644342
11710.74,8394.425389230855
52690.99,52813.36605175937
78377.64,81632.74866730595
10717.62,7104.768395236533
19363.9,17460.58359514139
85079.61,89374.64300060409
34111.97,33168.169524176265
16049.64,15070.48131946339
117339.55,117454.12727327885
50943.49,54251.54919919499
117714.95,114270.03857436913
1970.81,1661.2793504237052
77796.01,78795.18836619199
8588.48,7663.966579546344
71841.0,71497.45821121137
62770.8,60493.95152515722
82968.75,80836.82312025536
97543.59,101598.92343903861
0.0,46503.43158318566
24522.66,20578.323332959983
74382.85,70877.17995312308
74176.29,72632.93257149468
73168.95,73826.90148685926
76627.4,74062.12526071863
82404.65,82687.9321043439
100257.75,101920.9153910564
68026.38,65645.49059572123
76874.1,79675.00198885819
79198.47,77610.26801378299
101787.06,102353.26667093363
1531.45,-1040.1089252310194
36367.27,40680.32507091667
68454.18,67233.54188314562
42734.43,41224.12114486427
49125.43,48975.86622969128
98251.97,96719.91212740485
61568.67,63277.34821456805
56079.09,56289.03143343849
92550.52,89400.48597635956
8703.8,8155.651438653855
9368.9,8378.816051220048
77057.76,74476.94740917327
95449.98,97286.25616220623
35096.0,33521.32376289792
81903.59,79755.7614569245
55674.0,57344.74923259397
41908.41,41679.470519897164
47755.64,46241.29683793183
77772.97,78722.3558294299
33900.71,32750.957775492876
65102.63,63864.34696977326
109496.35,108969.36728261027
12742.31,13577.280112092267
142360.8,140001.2116575638
108998.12,106911.45929718188
4794.66,3658.547854608478
123290.7,119438.72154279923
59005.35,57362.42567865027
23248.5,25348.842205749934
123747.05,125341.93500376219
29243.7,30162.30457395897
16359.64,16668.842078911555
76578.0,77987.62574046425
33670.17,34196.09455699942
8769.44,9131.275881589136
58694.46,61969.463150220996
71319.6,74234.70325865746
4017.09,4933.7021930073315
73344.4,74895.85531995464
8283.68,7314.504160779274
3522.0,2827.3477372584603
123003.7,120367.37177911168
64543.33,64379.90130087526
105489.0,102158.81534719419
5347.88,6134.888292341158
45563.67,43485.9774631762
95203.0,92167.35623243911
24239.8,28021.7971848258
8442.39,8807.45004388786
79743.11,82167.42391178355
20015.02,18073.974774347356
108103.25,106046.36978341946
103752.04,104245.23513805776
102388.56,101092.01190908812
23507.16,26099.18744284227
60468.22,63701.92165524796
75628.57,73085.29267237727
3288.48,2598.26115050471
29763.91,30657.324634077475
61765.83,64539.65178816041
2335.6,1909.0425402114997
69279.87,71363.49427927486
69523.87,67583.633494631
24621.16,23887.585728764032
28161.39,29116.775006417367
35225.31,38463.91809474172
46757.4,46011.59459230723
9980.18,6808.313882918264
163285.14,158088.73986228945
3477.4,250.55045721495117
97812.68,99973.7761977409
29348.68,32262.610406765692
45680.25,44202.34312905294
79561.61,80545.70888906921
23615.6,19697.871060321166
9715.08,8039.284583301553
20188.63,19545.87597305541
80150.8,79353.63368263969
10750.3,11118.239263885996
84081.44,82142.06264119272
67689.35,68373.89693718601
65525.71,67763.27384456861
80404.1,81322.04189866109
8536.28,10329.614802825177
40172.56,39793.47127057795
116811.01,115044.45366006857
99065.97,96479.36138409746
11641.24,12162.565672165976
11331.32,10857.99896363714
31080.29,33529.6702490865
23131.15,26124.418441024012
59108.37,59549.19335884985
70257.42,73561.41253616958
29229.4,30312.081628291427
87585.56,84092.95025753099
28145.4,28587.286501164355
136425.69,134493.75692445715
90761.09,90272.06488245563
68749.21,66891.80502251166
78635.62,81070.10156421809
1728.8,46737.26064323117
1816.22,253.0646901718137
74611.79,71207.40155322982
112745.25,111560.61629034259
73184.14,69584.89845293867
92820.07,95521.61560336208
83634.87,82122.59856063616
51400.66,52527.92921583592
33.75,-632.1186402620151
90704.05,88131.38141091401
107437.3,110992.6273126592
114300.2,113431.76151262864
87969.7,85535.94630055892
8417.86,4879.419089341478
21294.41,20007.71754967678
71407.66,68476.02628620794
55740.58,53798.97248444437
68367.47,68027.66290540565
817.15,331.94266703454923
69872.28,73970.30261609373
53705.78,57333.592710053934
114121.03,115643.19023143327
18102.59,17377.423643500675
37967.25,38842.84379867549
124262.02,123925.71592133612
42542.47,41281.517001734974
52612.02,55545.149926166494
23389.35,22514.01887076858
16565.2,17854.98566864353
9599.5,8783.602523040863
68772.9,73014.63787513998
69402.08,73880.39268713414
6956.35,5299.0744425254015
7122.37,6359.2639784070125
65787.85,63863.467991519945
91314.84,94596.57834391177
3542.18,88.14710655531962
122007.69,120286.90670500463
125068.69,125542.30660176778
84407.84,80576.36009354415
41292.58,36452.14375455568
7412.0,5765.572945429667
76838.32,78022.87297933371
17557.81,16535.416115882108
61108.33,59695.38968951854
55674.03,57345.864682518186
77821.0,77548.42784594659
80190.04,81657.74558154226
84302.68,82090.66629414784
108624.37,110506.67186735832
3639.84,2943.4499198218036
65188.75,68373.90711158629
87521.5,88384.48872446391
60452.39,61929.94882180207
89810.64,86911.32767450281
109960.04,108443.27133242897
5596.5,2111.852010467199
119430.7,115359.60617588912
9688.86,9362.88633650529
7598.84,6811.343909894495
96288.02,93754.61651037108
60826.98,65241.29210757183
60750.01,62391.027239841176
5495.74,4769.009525740941
139061.49,138082.57598350942
50021.5,52543.180868692616
61185.1,60016.30295505377
80976.04,82842.30785871252
85030.1,87908.26721658758
93901.45,94849.38105440311
130165.98,130763.89988216806
60876.03,65592.38427948325
84898.0,83986.70941626561
169372.62,164609.12916453107
8032.31,4499.133917433101
75420.07,75937.72434286066
69380.92,71899.62829015355
63596.54,64733.78720406321
75359.5,77714.47945618784
48072.36,51831.743397245606
18778.84,16872.805393271126
78080.58,74250.89217970484
91692.0,92432.70264367551
18777.31,17758.642253992468
68854.74,71962.91292453212
63902.51,62083.9437841611
134278.0,134301.8884862681
64502.99,66120.53972721365
24030.76,25984.7181157918
35383.29,31109.771885457936
4549.99,5218.256934216319
23960.72,24434.578670839626
6528.75,4899.197445861093
65970.98,68806.69857767876
89188.8,86305.12457891485
100358.21,97074.50838801084
77700.84,81290.24394693068
52001.67,55812.292932079064
62857.1,62187.655079705386
199.41,-3237.2353925925927
53026.72,52338.334662378715
36316.58,40535.75049621682
63707.28,66103.68529829274
160977.9,157809.3589936043
70952.25,74776.29903251887
51617.07,55671.87916348551
15224.55,12388.22187969384
10329.7,6753.243942935325
18728.87,18964.421094404854
63502.34,67715.86093972911
73823.66,71814.3286232136
100351.92,97571.59834088915
2809.3,1233.534278040388
44364.73,43929.928659269644
78393.03,75779.07139141507
46175.1,45032.44536927231
130878.76,125050.56324351211
105489.0,102158.71625276408
72080.6,71376.11347147619
20417.34,20724.508071280885
436.8,-176.08580628305208
138770.47,138726.84218611347
64323.56,65113.2439386102
1883.91,-1184.9063629054508
67204.19,68564.88682207592
72169.5,75691.30343558948
16965.98,17606.391641280483
11565.61,10956.66054068393
68726.48,67012.76834967386
85961.58,89307.20168408916
75865.23,75323.5745934268
57488.8,60008.384853147305
75744.76,76696.34293280938
125408.41,121940.01914427703
39611.79,42139.96064277436
66141.9,65101.01785157606
19110.55,19241.433679128386
